frequency_hz,transit_magnitude,rc_magnitude,combined_magnitude
13736511803.349087,0.9794783168357457,0.9889592422075897,0.9686641339766445
13986889853.16254,0.9787298827747817,0.9885600335237711,0.9675332457265547
14241831591.976946,0.9779544008812149,0.9881466493224995,0.966362364420965
14501420203.031858,0.9771509122677816,0.987718605202626,0.9651501361376068
14765740385.763788,0.9763184254567389,0.9872754015935565,0.9638951655759905
15034878383.442204,0.9754559153795626,0.9868165233817725,0.9625960151270444
15308922011.30928,0.9745623223544471,0.9863414395359246,0.9612512039485589
15587960685.232552,0.9736365510418511,0.9858496027312053,0.9598592070491897
15872085450.879742,0.9726774693784169,0.9853404489737804,0.9584184543840099
16161389013.425785,0.9716839074896916,0.9848133972261196,0.9569273299648737
16455965767.800257,0.9706546565821738,0.9842678490341527,0.9553841709891203
16755911829.487783,0.969588467815324,0.983703188157245,0.9537872669904325
17061325065.888197,0.9684840511543036,0.9831187802020764,0.9521348590159844
17372305128.24937,0.9673400742043327,0.9825139722615914,0.9504251388343214
17688953484.181686,0.9661551610277169,0.9818880925602769,0.9486562481787723
18011373450.765232,0.9649278909447369,0.9812404501071262,0.9468262780315336
18339670228.26044,0.9636567973197828,0.9805703343577364,0.9449332679539648
18673950934.43318,0.9623403663342958,0.9798770148871042,0.942975205469012
19014324639.505493,0.9609770357482866,0.9791597410747747,0.9409500255020968
19360902401.743397,0.9595651936524268,0.9784177418041285,0.9388556098872487
19713797303.693344,0.9581031772129424,0.9776502251776927,0.9366897869456958
20073124489.079075,0.9565892714118135,0.9768563782504883,0.9344503311446174
20439001200.371536,0.9550217077850525,0.9760353667835452,0.9321349628442315
20811546817.042213,0.953398663162153,0.9751863350198495,0.9297413481419241
21190882894.515823,0.9517182584101218,0.9743084054850988,0.927267098822621
21577133203.83093,0.9499785571858725,0.9734006788157925,0.9247097724251754
21970423772.02475,0.9481775647011437,0.9724622336173049,0.9220668724350909
22370882923.25363,0.9463132265045097,0.9714921263547182,0.91933584861446
22778641320.663063,0.9443834272855207,0.9704893912793404,0.9165140974806223
23193832009.020878,0.9423859897064712,0.9694530403939542,0.9135989629456042
23616590458.12756,0.9403186732678321,0.9683820634599823,0.9105877371290563
24047054607.017773,0.9381791732139236,0.9672754280498844,0.9074776613579846
24485364908.967556,0.9359651194860261,0.9661320796482266,0.9042659273672352
24931664377.321915,0.9336740757307531,0.964950941804989,0.900949678715293
25386098632.157665,0.931303538372212,0.9637309163447987,0.8975260124306053
25848815947.796844,0.9288509357572192,0.9624708836358745,0.8939919809042598
26319967301.186058,0.9263136273836323,0.9611697029225906,0.8903445940454733
26799706421.15825,0.9236889032227091,0.9598262127256384,0.8865808217169516
27288189838.590702,0.9209739831473337,0.958439231313866,0.8826975964678
27785576937.479942,0.9181660164788917,0.9570075572519177,0.8786918165821881
28292030006.944912,0.9152620816666708,0.9555299700278778,0.874560349462607
28807714294.179718,0.912259186114731,0.9540052307651209,0.8703000353669853
29332798058.370953,0.9091542661724157,0.95243208302261,0.8659076915194862
29867452625.59785,0.905944187305932,0.9508092536878606,0.8613801166152085
30411852444.73313,0.9026257444697939,0.9491354539667566,0.8567140957394194
30966175144.362766,0.8991956626983699,0.9474093804743373,0.8519064057222737
31530601590.743214,0.8956505979393186,0.9456297164305888,0.8469538209502452
32105315946.81507,0.8919871381523465,0.9437951329651372,0.8418531196556862
32690505732.292377,0.8882018046984758,0.9419042905345862,0.836601090706057
33286361884.84702,0.8842910540468615,0.9399558404560352,0.831194540914371
33893078822.409206,0.880251279828198,0.9379484265600773,0.8256303028923525
34510854506.60129,0.8760788152658655,0.9358806869662933,0.8199052434676347
35139890507.33125,0.871769936018165,0.9337512559839116,0.814016272685976
35780392068.56012,0.867320863467451,0.931558766139952,0.8079603534191764
36432568175.27032,0.862727768494415,0.9293018503367128,0.8017345115987231
37096631621.65383,0.8579867757785109,0.9269791441400008,0.7953358470946028
37772799080.54345,0.8530939686683358,0.9245892881989561,0.7887615452578791
38461291174.10945,0.8480453946688102,0.9221309307977394,0.7820088891446864
39162332545.84496,0.8428370715952005,0.9196027305387029,0.7750752724381905
39876151933.863396,0.8374649944474185,0.9170033591559623,0.7679582130838121
40602982245.53185,0.8319251430616502,0.9143315044575372,0.7606553676516105
41343060633.46495,0.8262134906001709,0.911585873393408,0.7531645464381732
42096628572.903564,0.8203260129442683,0.9087651952459842,0.7454837293186578
42863931940.50505,0.8142586990594791,0.905868224938552,0.737611082357785
43645221094.566795,0.8080075624069525,0.9028937464563336,0.7295449751866632
44440750956.71658,0.8015686534795101,0.899840576373742,0.7212839991501266
45250781095.0864,0.7949380735462651,0.8967075674804401,0.7128269862272585
46075575809.00794,0.7881119896949753,0.8934936124976586,0.7041730287252811
46915404215.247055,0.7810866512673139,0.8901976478752116,0.6953214997448885
47770540335.812935,0.7738584077883217,0.886818657658462,0.6862720744125541
48641263187.36683,0.766423728498045,0.8833556774134074,0.6770247518730999
49527856872.26044,0.7587792236004379,0.8798077981969191,0.6675798780334691
50430610671.23384,0.750921667352231,0.8761741705580478,0.6579381690464072
51349819137.802956,0.7428480231226566,0.8724540085552348,0.6481007355206936
52285782194.36744,0.7345554705637294,0.8686465937732007,0.6380691074426541
53238805230.07036,0.726041435040268,0.8647512793222836,0.6278452597920584
54209199200.4416,0.7173036194791267,0.8607674938020541,0.6174316388341902
55197280728.85722,0.7083400388082057,0.8566947452101689,0.6068311890689569
56203372209.84956,0.6991490571678789,0.8525326247766304,0.5960473808174382
57227801914.29663,0.689729428090635,0.8482808107029864,0.5850842384264311
58270904096.53468,0.6800803378588736,0.8439390717853701,0.5739463690720985
59333019103.41729,0.6702014522665078,0.8395072708999578,0.5626389921454443
60414493485.36599,0.6600929670267107,0.834985368329046,0.551167969204211
61515680109.443695,0.6497556620865814,0.8303734249058864,0.5395398344788264
62636938274.48933,0.6391909601292164,0.8256716049564391,0.5277618259235375
63778633828.35101,0.6284009895648962,0.8208801790164304,0.5158419168081341
64941139287.2562,0.6173886523355762,0.8159995263025117,0.5037888478503764
66124833957.357445,0.6061576968803608,0.8110301369169187,0.4916121598941231
67330104058.493675,0.5947127966334981,0.8059726137658251,0.4793222271426841
68557342850.20734,0.5830596344497845,0.8008276741725893,0.46693029096034105
69806950760.05809,0.5712049933735412,0.79559615116828,0.4544484942560923
71079335514.27711,0.5591568541842196,0.7902789944432614,0.4418899164607624
72374912270.79822,0.5469245001608529,0.7848772709452229,0.42926860909933034
73694103754.72096,0.5345186295035657,0.7793921651107372,0.416599631940808
75037340396.23563,0.5219514758264792,0.7738249787194674,0.40389908967401983
76405060471.06694,0.509236937081171,0.7681771303621248,0.3911841690014118
77797710243.47572,0.4963907131693776,0.762450154515593,0.3784731759560973
79215744111.8676,0.483430452336355,0.7566457002209441,0.3657855731161691
80659624757.0555,0.47037590617379244,0.750765529362537,0.3531420161979504
82129823293.22482,0.45724909266381003,0.7448115145489206,0.3405643892330521
83626819421.65007,0.44407446611028795,0.7387856365988379,0.32807583714257815
85151101587.21335,0.4308790919599559,0.732689981638245,0.31570079397644374
86703167137.7759,0.41769282332167623,0.7265267378168523,0.30346500433740825
88283522486.45425,0.4045484743321301,0.7202981916552842,0.29139553449833755
89892683276.85458,0.3914819832483634,0.7140067240364599,0.27952076837846024
91531174551.31807,0.37853255510946004,0.7076548058572445,0.2678703817966317
93199530922.23543,0.36574276982953285,0.7012449933587193,0.2564752862001104
94898296746.4779,0.3531586365115264,0.6947799231556513,0.2453675303372329
96628026303.01703,0.3408295685301043,0.6882623069876694,0.2345801451261416
98389283973.77257,0.32880824661491154,0.6816949262166225,0.22414691341556917
100182644427.76273,0.31715032917226327,0.6750806260960974,0.21410204278419487
102008692808.60875,0.30591396131672927,0.6684223098405713,0.20447971663580733
103868024925.4575,0.2951590281742206,0.6617229325228118,0.19531349768402848
105761247447.38412,0.28494609652574177,0.6549854948290754,0.18663556003252646
107688978101.33792,0.2753349953210759,0.6482130367023248,0.178475733427495
109651845873.69646,0.26638300419455113,0.6414086309041046,0.1708603580165494
111650491215.49289,0.2581426537641686,0.6345753765258704,0.1638109717097847
113685566251.38664,0.25065919406927045,0.6277163924804507,0.15734288504321967
115757734992.43588,0.24396785547265384,0.6208348110040162,0.15146373744342018
117867673552.76012,0.2380911005329848,0.6139337711982298,0.1461721672389522
120016070370.13751,0.23303612924940434,0.6070164126415896,0.14145675519285525
122203626430.63824,0.22879293254480781,0.6000858690977329,0.13729540576956997
124431055497.33682,0.22533317073098033,0.5931452623474365,0.133655302668807
126699084343.20853,0.22261007674665056,0.586197696169421,0.13049351413298454
129008452988.25774,0.2205594577501253,0.579246250493674,0.12775823891267798
131359914940.97673,0.21910172057689356,0.5722939757491238,0.125390594762424
133754237444.20233,0.2181447132277255,0.5653438874257621,0.1233267801975404
136192201725.45459,0.21758708797531692,0.5583989608693303,0.12150040382400053
138674603251.83817,0.21732186764845365,0.5514621263246962,0.11984477923027043
141202251989.5901,0.2172399309252862,0.5445362642419938,0.11829502043024415
143775972668.35815,0.2172332057765885,0.537624200857522,0.11678982865535603
146396605050.296,0.21719744797141574,0.5307287040593209,0.11527292008686127
149065004204.06625,0.21703456283383193,0.523852479545267,0.1136940938875259
151782040783.82883,0.2166544906114271,0.5169981672795476,0.11200997457899176
154548601313.3298,0.21597671488826498,0.5101683382513015,0.11018448173552127
157365588475.14954,0.21493147159718318,0.5033654915374591,0.10818908584738553
160233921405.24298,0.2134607385022825,0.4965920516698124,0.10600290608380179
163154535992.8282,0.21151907714242316,0.48985036630481316,0.10361269741867202
166128385185.7611,0.20907438575286882,0.4831427041927804,0.10101276411008556
169156439301.45938,0.2061086056306763,0.47647125344188296,0.09820482567000706
172239686343.504,0.2026184061688514,0.46983812007072173,0.09519785104609907
175379132324.0078,0.19861585528899212,0.46324532684217645,0.09200786679938756
178575801591.86044,0.19412906091031445,0.4566948123700093,0.08865773504800216
181830737166.95624,0.18920274290079445,0.45018843048872703,0.0851768858706708
185145001080.5136,0.18389866010836275,0.4437279498763352,0.08160097543488878
188519674721.6018,0.17829576929754343,0.4373150539188599,0.0779714239638598
191955859189.9719,0.17248992818043193,0.430951340804941,0.07433476582470512
195454675655.33862,0.16659287219110502,0.42463832383821243,0.0707417180106244
199017265723.187,0.1607301012650433,0.4183774319549412,0.06724584700512645
202644791807.2719,0.15503723234885194,0.4121700104339654,0.06390169767487942
206338437508.88126,0.14965435634907004,0.4060173217859801,0.060762260958454106
210099408003.03778,0.14471806692991104,0.39992054680897404,0.057875728459747734
213928930431.71844,0.14035119884706823,0.3938807857968139,0.05528164048940812
217828254304.25443,0.1366509743133599,0.3878990598879362,0.05300678446892283
221798651905.0246,0.13367710859746987,0.38197631254137543,0.051061489013254545
225841418708.58047,0.13144215007530524,0.37611341112756663,0.04943715543076459
229957873802.3381,0.12990646164013586,0.370311148621674,0.04810581102333614
234149360316.97327,0.12897947655099715,0.3645702453875574,0.047022079416155736
238417245864.6675,0.1285273487472519,0.3588913510408792,0.04612735383760348
242762922985.3265,0.12838552388088312,0.35327504638033363,0.04535540190358241
247187809600.95728,0.12837381189014713,0.3477218453763676,0.04463837876844062
251693349478.2967,0.1283115461694547,0.3422321972073844,0.04391234237264923
256281012699.9045,0.12803112348388287,0.3368064883337869,0.04312171309803604
260952296143.81055,0.1273891336110807,0.33144504460089913,0.04222249707139454
265708723971.9365,0.12627500983177292,0.32614813336218695,0.04118435874692454
270551848127.3931,0.12461750713867553,0.3209159656148844,0.039991747635927805
275483248840.8586,0.12238937528240236,0.31574869814054946,0.03864428591165369
280504535146.1804,0.11961043237507328,0.3106464356436863,0.037156554483116694
285617345405.3764,0.11634893602059825,0.3056092328820604,0.03555730908389895
290823347843.2048,0.11272072610928208,0.3006370967828623,0.033888031844750754
296124241091.4782,0.10888509836648477,0.29572998853937327,0.03220058889202908
301521754743.2989,0.10503584869526816,0.29088782568327753,0.030553649645764278
307017649917.395,0.10138568420386443,0.2861104841282347,0.02900750719123997
312613719832.7503,0.09814280213380383,0.28139780018077326,0.027617168624029294
318311790393.6879,0.0954806147379396,0.27674957251502424,0.026424219312196514
324113720785.65155,0.09350547820498599,0.2721655641081658,0.02544897122286382
330021404081.80615,0.09223127303753487,0.2676455041339372,0.024685285569045822
336036767860.73676,0.09157046545168217,0.2631890898118327,0.0241003474558741
342161774835.36444,0.09134656419734634,0.2587959882100588,0.02364012435104582
348398423493.36664,0.09132479620848596,0.25446583800053907,0.023239040797420837
354748748749.23566,0.09125181397042463,0.2501982511646769,0.022831044271004675
361214822608.2441,0.0908947373768277,0.24599281464876926,0.02235945228408654
367798754842.5042,0.09007340009052095,0.24184909196829404,0.021784170022389346
374502693679.3515,0.08868368668560972,0.23776662476050675,0.021086020854555715
381328826502.27527,0.0867119972290633,0.23374493428501458,0.020268490094029767
388279380564.62415,0.08424087602798817,0.2297835228721995,0.019357165263551343
395356623716.3292,0.08144437060880658,0.2258818753195443,0.018396807167337204
402562865143.84863,0.07856968211728659,0.22203946023610774,0.01744556980824488
409900456123.64026,0.07590067672069326,0.21825573133549278,0.016565757706533717
417371790789.3184,0.07370169464477039,0.21453012867787802,0.015811234035920267
424979306912.84576,0.07214973650225986,0.2108620798616973,0.015213643500339937
432725486699.91113,0.07127708011864889,0.207251001165772,0.014772246214762925
440612857599.8572,0.07095230127406302,0.2036962986426911,0.014452721149707734
448643993130.3263,0.07091336831316958,0.2001973691644114,0.014196669774883482
456821513716.9649,0.07083988586609935,0.1967536014210478,0.01393800266841103
465148087548.42316,0.070435971583501,0.19336437687393251,0.01361980775475369
473626431446.9402,0.06949996847891952,0.19002907066405061,0.013207014421229886
482259311754.7981,0.0679701514122588,0.18674705247701043,0.01269322543265544
491049545236.9333,0.06594323895638371,0.18351768736573862,0.01210175071068182
500000000000.0,0.06366197723675816,0.18034033653211567,0.011480822399176856
